category,name,originalTimestamp,userId,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,button_name,sponsored_listing,city,search_text,location,parish,event_type
about_us,about_us,2026-08-17 03:56:27.142000+00:00,,844121fc-0c9c-4f99-a310-3e17052d762d,ajs-next-1786938987142-3d844121-fc0c-4c6f-9963-103e17052d76,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/about_us/1760735885639x686646516440875900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1760735885639x686646516440875900,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,/about_us/1760735885639x686646516440875900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1760735885639x686646516440875900,about_us,about_us,,,,,,,,page
profile,business_profile,2026-08-17 14:34:14.410000+00:00,,56a6c813-dfbe-4bd7-8186-21fabf3d4c00,ajs-next-1786977254410-e856a6c8-13df-4e1b-9701-8621fabf3d4c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/business_profile/the-little-flower-market--1746855895334x711816173120128000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,,,,/business_profile/the-little-flower-market--1746855895334x711816173120128000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,profile,business_profile,1746855895334x711816173120128000,,,,,,,page
,,2026-08-17 14:35:09.800000+00:00,,56a6c813-dfbe-4bd7-8186-21fabf3d4c00,ajs-next-1786977309800-c813dfbe-1bd7-4186-a1fa-bf3d4c000b38,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/business_profile/the-little-flower-market--1746855895334x711816173120128000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,,,,,,,,,,,1746855895334x711816173120128000,visit_website,,,,,,button_click
about_us,about_us,2026-08-18 11:22:43.947000+00:00,,9f63b4b9-f674-4b0c-b62c-c6ce7a456067,ajs-next-1787052163947-8a9f63b4-b9f6-44eb-8cb6-2cc6ce7a4560,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1786886639067x394152897173536200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1786886639067x394152897173536200,[],False,,/about_us/1786886639067x394152897173536200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1786886639067x394152897173536200,about_us,about_us,,,,,,,,page
,,2026-08-18 16:27:06.600000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787070426600-cfc94eef-d6d8-4a22-99a3-46d4662d0f9c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,,,impression
,,2026-08-18 16:27:06.703000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787070426703-4eefd6d8-3a22-49a3-86d4-662d0f9c08ab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,,,impression
,,2026-08-18 16:58:45.416000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072325416-45cb9421-d40f-4596-acf1-522a875d6288,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,"1749068120323x412920063824988600, 1744743906400x631087870982087000, 1747165674437x491901038958021200, 1746765568691x979794717919274100, 1747221865162x703532834449508000",,false,,,,,impression
index,index,2026-08-18 16:27:06.389000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787070426389-f8ef8ccf-c94e-4fd6-983a-22d9a346d466,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,index,index,,,,,,,,page
,,2026-08-18 16:37:04.135000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787071024135-ec79b5a9-e1f5-4fbd-940c-c1797603012f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1743549178851x847080663521240200,,false,,,,,impression
,,2026-08-18 16:57:00.222000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072220222-32a4e421-d1b7-4209-9573-05aaa6572ccc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,false,,,,,impression
index,index,2026-08-18 16:36:35.913000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787070995913-dc7d4dc4-7f04-4bbc-9ed9-ecb3b51bc5ba,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,index,index,,,,,,,,page
,,2026-08-18 17:26:16.817000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787073976817-0ba1a596-48df-4763-a949-cf76e953ba7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=home-local-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,,,,main_search,,search
,,2026-08-18 16:36:36.219000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787070996219-4dc47f04-6bbc-4ed9-acb3-b51bc5ba57c6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,,,impression
,,2026-08-18 16:37:03.821000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787071023821-c3acec79-b5a9-41f5-bfbd-540cc1797603,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,main_list,,impression
,,2026-08-18 17:26:15.995000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787073975995-bff75b27-0ba1-4596-88df-b763a949cf76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=home-local-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,false,,,,,impression
,,2026-08-18 16:37:03.514000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787071023514-1600c3ac-ec79-45a9-a1f5-bfbd540cc179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,true,,,sidebar,,impression
,,2026-08-18 16:56:36.886000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072196886-1d27e3b9-aec2-4208-a3c9-32a4e421d1b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,main_list,,impression
search,search,2026-08-18 16:37:03.210000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787071023210-25c81600-c3ac-4c79-b5a9-e1f5bfbd540c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,search,search,,,,,,,,page
search,search,2026-08-18 16:57:49.991000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072269991-3950f00b-81d6-48dc-84b2-2fc3dd1c45cb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,search,search,,,,,,,,page
,,2026-08-18 16:57:50.301000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072270301-f00b81d6-58dc-44b2-afc3-dd1c45cb9421,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,true,,,sidebar,,impression
search,search,2026-08-18 16:56:36.261000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072196261-665f5409-1d27-43b9-aec2-a208e3c932a4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,search,search,,,,,,,,page
,,2026-08-18 16:58:44.783000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072324783-2fc3dd1c-45cb-4421-940f-5596acf1522a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,true,,,sidebar,,impression
,,2026-08-18 16:56:37.195000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072197195-e3b9aec2-a208-43c9-b2a4-e421d1b7c209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,"1744737250347x219277345743008400, 1744397288473x909294892772270800, 1744175271939x575064790204550460, 1776358721914x647553258259112000, 1747420152884x437771544876149700, 1744760380914x558772773612561600, 1744260813114x505427712482621440, 1751319669665x621437589169731200, 1743549178851x847080663521240200, 1744282156200x727555159743162000, 1748389292320x918627677903932400, 1747864432460x772931238395911000, 1750783674403x491887953737125700, 1746635677548x343522492232585660, 1749057953945x756346430245684600, 1748581534531x956271769254002200, 1753734185827x126792131019728200, 1748365021326x105262688542451250, 1746827109704x963221719337950200, 1746631267951x741803061642879500, 1746467711533x453074785848415400, 1747827548541x313848517899538500, 1746855895334x711816173120128000, 1744319857648x144922844539837200, 1750783679107x801419812763124500, 1751224250248x539537516841198200, 1747163465846x476237095610093000, 1745528732739x896561533370513300, 1744743906400x631087870982087000, 1747185390251x665604546429507900, 1744579851707x640487742075829500, 1744751205492x235134337285239230, 1747398900475x598159844147748100, 1753735107464x426800222977854460, 1747848709032x210920410073364830, 1746843461447x686795565273950000, 1744740154739x566945822952470660, 1745533127765x291393362647413700, 1744157592334x292550965261606100, 1750785338983x949958887494882000, 1745273541628x945470626229355500, 1744134674881x127285411168640110, 1745597587022x519433479989605000, 1746548006831x128230088489826860, 1750423781412x480534435350699700, 1744391553368x301043576290850300, 1749173974503x736079030141835600, 1747165674437x491901038958021200, 1744907031541x119079844893356540, 1744736810207x919925185055488400, 1750784475796x702583457937545900, 1747184079669x994211808429350800, 1747594874125x270237571814453630, 1749068120323x412920063824988600, 1760648653645x114408415368440820, 1744398484109x785674167096991400, 1747183179554x540122160625888100, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1747415704843x665338483592092500, 1749742920378x965836759111504900, 1744748222708x779656090283929300, 1747216018889x770977089491677400, 1746765568691x979794717919274100, 1749580724532x760028975589297300, 1743547621069x279645472884266780, 1750784029587x963255839088365200, 1744643921578x315333816253624100, 1747221865162x703532834449508000, 1746938798847x931997689495082400, 1743547361284x291138005899707260, 1747170561218x640297169073643000",,false,,,,,impression
,,2026-08-18 16:58:45.099000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072325099-dd1c45cb-9421-440f-9596-acf1522a875d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,main_list,,impression
search,search,2026-08-18 16:58:44.474000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072324474-84b22fc3-dd1c-45cb-9421-d40f5596acf1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test/search,,?category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=education-formation,search,search,,,,,,,,page
search,search,2026-08-18 16:59:16.221000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072356221-9421d40f-5596-4cf1-922a-875d62882581,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,search,search,,,,,,,,page
,,2026-08-18 17:26:17.742000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787073977742-b763a949-cf76-4953-ba7e-ddeffb7d1fbd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?query=&category=,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,main_list,,impression
search,search,2026-08-18 16:56:59.283000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072219283-aec2a208-e3c9-42a4-a421-d1b7c209d573,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,search,search,,,,,,,,page
,,2026-08-18 17:27:23.014000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787074043014-ba7eddef-fb7d-4fbd-a14c-b6c8d170c658,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=home-local-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,main_list,,impression
,,2026-08-18 16:59:16.531000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072356531-d40f5596-acf1-422a-875d-62882581ef93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,true,,,sidebar,,impression
search,search,2026-08-18 17:26:17.124000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787073977124-a59648df-b763-4949-8f76-e953ba7eddef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?query=&category=,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?query=&category=,search,search,,,,,,,,page
,,2026-08-18 16:59:16.846000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072356846-5596acf1-522a-475d-a288-2581ef939c3d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,main_list,,impression
,,2026-08-18 16:56:36.573000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787072196573-54091d27-e3b9-4ec2-a208-e3c932a4e421,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,true,,,sidebar,,impression
