userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,location,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,search_text,city,parish,event_type
,2026-06-03 15:32:24.926000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500744926-b8d05259-21ad-43a8-adf6-2c73a196acc3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,1746855895334x711816173120128000,,,profile,business_profile,/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,profile,business_profile,,,,,page
,2026-06-03 15:32:10.319000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500730319-b3d47bec-cf12-42f9-bd53-88f95d97fb91,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,1747170561218x640297169073643000,false,,,,,,,,,,,profile_arrow,,,,button_click
,2026-06-03 15:32:18.254000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500738254-e59f3e47-f06f-4484-9785-467588778cca,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,page
,2026-06-03 15:32:34.730000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500754730-37ce48fb-7d47-4df3-a581-4470ebd71841,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,true,sidebar,,,,,,,,,,,,,,impression
,2026-06-03 15:32:11.342000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500731342-f1b156f4-ede7-4be2-ad42-705fa918d267,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/lindenwood-llc-1747170561218x640297169073643000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/lindenwood-llc-1747170561218x640297169073643000,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,1747170561218x640297169073643000,,,profile,business_profile,/business_profile/lindenwood-llc-1747170561218x640297169073643000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/lindenwood-llc-1747170561218x640297169073643000,profile,business_profile,,,,,page
,2026-06-03 15:34:27.667000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500867668-d5b7b1c9-b381-42bc-a4a4-8d935c1011aa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-03 17:09:19.817000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506559817-bf43c87a-8c05-40d8-a240-409fc9152c3c,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-03 17:09:00.023000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506540023-7c670257-db53-4e00-96ba-05b31bf38a08,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-03 17:09:20.268000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506560268-c87a8c05-90d8-4240-809f-c9152c3c6233,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,2026-06-03 17:09:00.265000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506540265-57db53be-00d6-4a05-b31b-f38a08836bbd,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
,2026-06-03 17:09:11.203000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506551203-5592a0af-49da-4d8a-8c67-c4a1ca9b4300,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Mechanic%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Mechanic%20&category=,,,,,true,sidebar,,,,,,,,,,,,,,impression
,2026-06-03 17:09:10.895000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506550895-c7f45592-a0af-49da-9d8a-8c67c4a1ca9b,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Mechanic%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Mechanic%20&category=,,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Mechanic%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Mechanic%20&category=,search,search,,,,,page
,2026-06-03 17:09:11.518000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506551518-a0af49da-1d8a-4c67-84a1-ca9b430061ed,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Mechanic%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Mechanic%20&category=,,,,1750436264420x989591292213482400,true,main_list,,,,,,,,,,,,,,impression
,2026-06-03 17:09:00.329000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506540329-53be00d6-ba05-431b-b38a-08836bbdc6e9,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
,2026-06-03 17:09:08.298000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506548298-00d6ba05-b31b-438a-8883-6bbdc6e9c452,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,search,,,,button_click
,2026-06-03 17:09:08.610000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506548610-ba05b31b-f38a-4883-abbd-c6e9c4528aeb,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,Mechanic ,,,search
,2026-06-03 17:09:11.823000+00:00,670257db-53be-40d6-ba05-b31bf38a0883,ajs-next-1780506551823-49da1d8a-8c67-44a1-8a9b-430061eda798,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Mechanic%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Mechanic%20&category=,,,,,false,,,,,,,,,,,,,,,impression
,2026-06-03 19:06:51.035000+00:00,858fd8fd-de53-4b2c-90ee-f9fd7c795875,ajs-next-1780513611035-d8fdde53-ab2c-40ee-b9fd-7c795875eb46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/solera-national-bank--1746635677548x343522492232585660,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1746635677548x343522492232585660,,,,,,,,,,,,visit_website,,,,button_click
,2026-06-03 19:06:43.601000+00:00,858fd8fd-de53-4b2c-90ee-f9fd7c795875,ajs-next-1780513603601-a4858fd8-fdde-43ab-ac10-eef9fd7c7958,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/solera-national-bank--1746635677548x343522492232585660,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1746635677548x343522492232585660,,,profile,business_profile,/business_profile/solera-national-bank--1746635677548x343522492232585660,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,profile,business_profile,,,,,page
,2026-06-03 19:58:59.625000+00:00,69bdcce5-d895-48c6-b28b-be9090da2200,ajs-next-1780516739625-cce5d895-98c6-428b-be90-90da2200f424,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.5 Mobile/15E148 Safari/604.1",/business_profile/wild-goose-1750436264420x989591292213482400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-1750436264420x989591292213482400,,,,1750436264420x989591292213482400,,,,,,,,,,,,visit_website,,,,button_click
,2026-06-03 19:58:46.220000+00:00,69bdcce5-d895-48c6-b28b-be9090da2200,ajs-next-1780516726220-3c69bdcc-e5d8-4598-8672-8bbe9090da22,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.5 Mobile/15E148 Safari/604.1",/business_profile/wild-goose-1750436264420x989591292213482400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-1750436264420x989591292213482400,,,,1750436264420x989591292213482400,,,profile,business_profile,/business_profile/wild-goose-1750436264420x989591292213482400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-1750436264420x989591292213482400,profile,business_profile,,,,,page
,2026-06-03 22:39:54.559000+00:00,4d15db9a-22b5-4393-bbd1-837ca2a75519,ajs-next-1780526394559-22b5f393-7bd1-437c-a2a7-5519cd7879f0,DuckAssistBot/1.2; (+http://duckduckgo.com/duckassistbot.html),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,"1744579851707x640487742075829500, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,impression
,2026-06-03 22:39:54.194000+00:00,4d15db9a-22b5-4393-bbd1-837ca2a75519,ajs-next-1780526394194-db9a22b5-f393-4bd1-837c-a2a75519cd78,DuckAssistBot/1.2; (+http://duckduckgo.com/duckassistbot.html),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,"1744579851707x640487742075829500, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,impression
,2026-06-03 22:39:54.182000+00:00,4d15db9a-22b5-4393-bbd1-837ca2a75519,ajs-next-1780526394182-5f4d15db-9a22-45f3-937b-d1837ca2a755,DuckAssistBot/1.2; (+http://duckduckgo.com/duckassistbot.html),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-04 04:12:48.770000+00:00,738ed799-cd25-474b-a8ab-9b4205f12d4c,ajs-next-1780546368770-cd25874b-e8ab-4b42-85f1-2d4cb7891583,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '145'}, {'brand': 'Not:A-Brand', 'version': '99'}]",False,Windows,"1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,impression
,2026-06-04 04:12:48.551000+00:00,738ed799-cd25-474b-a8ab-9b4205f12d4c,ajs-next-1780546368551-d799cd25-874b-48ab-9b42-05f12d4cb789,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '145'}, {'brand': 'Not:A-Brand', 'version': '99'}]",False,Windows,"1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:17:52.940000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546672940-36bca2fc-2e8f-4eb6-82d1-a29d3d8f3aed,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:13:25.956000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546405956-fd16ef78-35fa-449d-a677-3e05c5a5ed60,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1746827109704x963221719337950200,,,profile,business_profile,/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,profile,business_profile,,,,,page
1760118921086x941497076227920600,2026-06-04 04:18:14.982000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546694982-114b6c55-7334-497f-be1d-38ad2f899fff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/business_profile/althaus-law-1753465897836x101289632151690960,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/althaus-law-1753465897836x101289632151690960,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1753465897836x101289632151690960,,,profile,business_profile,/business_profile/althaus-law-1753465897836x101289632151690960,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/althaus-law-1753465897836x101289632151690960,profile,business_profile,,,,,page
1760118921086x941497076227920600,2026-06-04 04:13:14.835000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546394835-36a271e9-b530-4d9b-b2d6-82c4a8b7bd04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=CPA&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=CPA&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1770943484557x164806709481949200,true,main_list,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:13:12.368000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546392368-e0185776-190b-4c94-97c3-c57a53ea6ff3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,CPA,,,search
1760118921086x941497076227920600,2026-06-04 04:17:52.637000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546672637-1d4d36bc-a2fc-4e8f-aeb6-82d1a29d3d8f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Finance,search,search,,,,,page
1760118921086x941497076227920600,2026-06-04 04:13:14.206000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546394206-171711bc-36a2-41e9-b530-1d9b32d682c4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=CPA&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=CPA&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=CPA&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=CPA&category=,search,search,,,,,page
1760118921086x941497076227920600,2026-06-04 04:13:07.974000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546387974-8577fc08-27d4-4018-9776-190bdc9457c3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1771436045389x658317953644361100",true,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:20:58.293000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546858293-36d137aa-8e94-49c2-a88e-13b68fa70389,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1770943484557x164806709481949200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:13:14.526000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546394526-11bc36a2-71e9-4530-9d9b-32d682c4a8b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=CPA&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=CPA&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:13:07.971000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546387971-6da18577-fc08-47d4-a018-5776190bdc94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
