category,name,messageId,anonymousId,originalTimestamp,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,button_name,search_text,city,parish,event_type
search,search,ajs-next-1774627390802-f0df1b99-1466-42f4-abbc-ce98963c136f,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:10.802000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,page
,,ajs-next-1774627471079-5a433b8c-6f2d-4d33-b444-07d78d1c5530,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:31.079000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,Food & Restaurants,,,,,,,,,search
index,index,ajs-next-1774630119782-30e5e004-de19-4cc4-828b-925a18c9b6f8,e5e004de-195c-44c2-8b92-5a18c9b6f865,2026-03-27 16:48:39.782000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774630122815-1292eb0a-f6b8-4bdc-8a04-5275a60284a0,86391292-eb0a-46b8-abdc-ca045275a602,2026-03-27 16:48:42.815000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1753982403438x535213824960417500",,true,,,,,impression
Marketing/B2B,,ajs-next-1774627538877-5712fac6-6380-4150-a0b0-ca0285e5d294,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:38.877000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,main_search,,,,,,search
,,ajs-next-1774627353877-205eeb56-74e7-44f0-bd1a-8754d977db18,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:02:33.877000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1752717497153x537286585580736960",,true,,,,,impression
index,index,ajs-next-1774627465401-16a3deca-fdf7-4594-9a43-3b8c6f2dcd33,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:25.401000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774629996453-b6b174b5-a1a7-4105-b470-925f6a17885e,564ab6b1-74b5-41a7-8105-3470925f6a17,2026-03-27 16:46:36.453000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1771436045389x658317953644361100",,true,,,,,impression
,,ajs-next-1774630119823-04de195c-c4c2-4b92-9a18-c9b6f86556fd,e5e004de-195c-44c2-8b92-5a18c9b6f865,2026-03-27 16:48:39.823000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744579851707x640487742075829500",,true,,,,,impression
,,ajs-next-1774627508279-87c31eec-d9f1-4c0d-a965-5712fac66380,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:08.279000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,"1746827109704x963221719337950200, 1764963280733x431041418968701760, 1761919898226x928695665795906700, 1771003581692x955050931630977700, 1746635677548x343522492232585660, 1753135741395x558904608479141570, 1758312173588x895819358343598700, 1763672237927x725969385673238800, 1760458225389x690604949380638100, 1744391553368x301043576290850300, 1765991015203x350068785849064760, 1761762406893x958878656538368500, 1770152894907x464897480736850900, 1744134674881x127285411168640110, 1766011883106x917993758751800300, 1750785338983x949958887494882000, 1757369121056x350487849823425600, 1771436045389x658317953644361100, 1768584016102x834619843946063900, 1753982403438x535213824960417500, 1750784029587x963255839088365200",,false,,,,,impression
,,ajs-next-1774627539813-c15020b0-ca02-45e5-9294-5f287b180593,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:39.813000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,1743547621069x279645472884266780,main_list,true,,,,,impression
,,ajs-next-1774627491979-25ffea3b-b322-43a8-bea3-00273f79fc01,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:51.978000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,sidebar,true,,,,,impression
,,ajs-next-1774627522932-9c0de965-5712-4ac6-a380-c15020b0ca02,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:22.932000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,,,map_maker,,,,button_click
,,ajs-next-1774627391124-ce98963c-136f-4248-885d-66ab206fcdcb,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:11.124000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,"1754927931120x470668069008822300, 1759153763139x433792388290277000, 1744751205492x235134337285239230, 1768581853937x610498789092930300, 1759423986281x805514757919405700, 1746855895334x711816173120128000, 1751319669665x621437589169731200, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744398484109x785674167096991400, 1755621956288x571897163769246900, 1763148950401x545361905340972600, 1763255155587x707008769292458900, 1747398900475x598159844147748100, 1753911193017x504194995643152640, 1747216018889x770977089491677400, 1749742920378x965836759111504900, 1754505203290x671062062407191900, 1744748222708x779656090283929300, 1763408145585x201322720695875870, 1744335958024x226211831616957250, 1759930025997x126109694575208930, 1750783674403x491887953737125700, 1755533063776x956164571796881400, 1747864432460x772931238395911000",,false,,,,,impression
,,ajs-next-1774627492995-3ea30027-3f79-4c01-bc61-10ada4500323,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:52.995000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,"1747420152884x437771544876149700, 1746938798847x931997689495082400, 1744157592334x292550965261606100, 1747185390251x665604546429507900, 1762957766158x632118084948257900, 1771433486472x495156137805681660, 1764893879099x465248075524681500, 1761930377989x951815782791809400, 1746631267951x741803061642879500, 1761762460002x434978052003146300, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1745528732739x896561533370513300, 1749173974503x736079030141835600, 1772482882558x843076024552954900, 1764781838221x716772635359430500, 1746765568691x979794717919274100, 1744740154739x566945822952470660, 1751224250248x539537516841198200, 1749057953945x756346430245684600",,false,,,,,impression
,,ajs-next-1774627543873-ca0285e5-d294-4f28-bb18-059352774f3f,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:43.873000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,,,,map_maker,,,,button_click
,,ajs-next-1774629996775-74b5a1a7-4105-4470-925f-6a17885efbe5,564ab6b1-74b5-41a7-8105-3470925f6a17,2026-03-27 16:46:36.775000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1771436045389x658317953644361100",,true,,,,,impression
,,ajs-next-1774627474045-b146bf8b-2b76-441f-97b6-25ffea3bb322,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:34.045000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,"1751749348389x952656707958261400, 1772982809798x739419868972941400, 1743549178851x847080663521240200",,false,,,,,impression
,,ajs-next-1774627492810-d3a83ea3-0027-4f79-bc01-3c6110ada450,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:52.810000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,"1747420152884x437771544876149700, 1746938798847x931997689495082400, 1744157592334x292550965261606100, 1747185390251x665604546429507900, 1762957766158x632118084948257900, 1771433486472x495156137805681660, 1764893879099x465248075524681500, 1761930377989x951815782791809400, 1746631267951x741803061642879500, 1761762460002x434978052003146300, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1745528732739x896561533370513300, 1749173974503x736079030141835600, 1772482882558x843076024552954900, 1764781838221x716772635359430500, 1746765568691x979794717919274100, 1744740154739x566945822952470660, 1751224250248x539537516841198200, 1749057953945x756346430245684600",,false,,,,,impression
,,ajs-next-1774630215263-9e675468-b971-4be8-8388-824b90a458bb,c3444817-df95-4874-82fc-f45a129a7e7c,2026-03-27 16:50:15.263000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400",,true,,,,,impression
,,ajs-next-1774627490938-2b76441f-97b6-45ff-aa3b-b322d3a83ea3,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:50.938000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,,,search,,,,button_click
,,ajs-next-1774627492681-b322d3a8-3ea3-4027-bf79-fc013c6110ad,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:52.681000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,main_list,true,,,,,impression
,,ajs-next-1774627538572-e9655712-fac6-4380-8150-20b0ca0285e5,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:38.572000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,,,search,,,,button_click
,,ajs-next-1774627391795-3248c85d-66ab-406f-8dcb-fb96e8592486,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:11.795000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,"1754927931120x470668069008822300, 1759153763139x433792388290277000, 1744751205492x235134337285239230, 1768581853937x610498789092930300, 1759423986281x805514757919405700, 1746855895334x711816173120128000, 1751319669665x621437589169731200, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744398484109x785674167096991400, 1755621956288x571897163769246900, 1763148950401x545361905340972600, 1763255155587x707008769292458900, 1747398900475x598159844147748100, 1753911193017x504194995643152640, 1747216018889x770977089491677400, 1749742920378x965836759111504900, 1754505203290x671062062407191900, 1744748222708x779656090283929300, 1763408145585x201322720695875870, 1744335958024x226211831616957250, 1759930025997x126109694575208930, 1750783674403x491887953737125700, 1755533063776x956164571796881400, 1747864432460x772931238395911000",,false,,,,,impression
,,ajs-next-1774627474182-bf8b2b76-441f-47b6-a5ff-ea3bb322d3a8,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:34.182000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,"1751749348389x952656707958261400, 1772982809798x739419868972941400, 1743549178851x847080663521240200",,false,,,,,impression
,,ajs-next-1774629992551-a1838553-e5a2-425a-bbca-cc1591a0d5b9,a615a183-8553-45a2-825a-3bcacc1591a0,2026-03-27 16:46:32.551000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1750436264420x989591292213482400",,true,,,,,impression
,,ajs-next-1774630123492-1a77b9be-e1da-453d-90b0-f9ac4705a38b,e9e01a77-b9be-41da-953d-10b0f9ac4705,2026-03-27 16:48:43.492000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1771436045389x658317953644361100",,true,,,,,impression
,,ajs-next-1774627507954-0323936a-87c3-4eec-99f1-9c0de9655712,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:07.954000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,1771436045389x658317953644361100,main_list,true,,,,,impression
,,ajs-next-1774627516441-1eecd9f1-9c0d-4965-9712-fac66380c150,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:16.441000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,,,map_maker,,,,button_click
index,index,ajs-next-1774629955705-83790d1e-9507-4212-bca8-9d903b7d3664,790d1e95-0782-423c-a89d-903b7d3664e6,2026-03-27 16:45:55.705000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774629987722-566907b9-718e-4259-b9ec-df9c1d5ebe95,75b95669-07b9-418e-a259-b9ecdf9c1d5e,2026-03-27 16:46:27.722000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1750436264420x989591292213482400",,true,,,,,impression
,,ajs-next-1774627391120-ebbcce98-963c-436f-b248-c85d66ab206f,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:11.120000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,1770943484557x164806709481949200,main_list,true,,,,,impression
profile,business_profile,ajs-next-1774630123985-3541ca12-268a-4d6a-a46e-56b54bca8e55,e9e01a77-b9be-41da-953d-10b0f9ac4705,2026-03-27 16:48:43.985000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,profile,business_profile,1770943484557x164806709481949200,,,,,,,page
,,ajs-next-1774627470773-45945a43-3b8c-4f2d-8d33-b44407d78d1c,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:30.773000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,search,,,,button_click
search,search,ajs-next-1774627491561-97b625ff-ea3b-4322-93a8-3ea300273f79,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:51.561000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,page
search,search,ajs-next-1774627506907-3c6110ad-a450-4323-936a-87c31eecd9f1,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:06.907000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,,,,,,page
,,ajs-next-1774629957547-8d577a43-8a44-45be-afce-2736af3bba6e,a8dd7c17-8d57-4a43-8a44-55be2fce2736,2026-03-27 16:45:57.547000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1752717497153x537286585580736960",,true,,,,,impression
,,ajs-next-1774629992843-8553e5a2-c25a-4bca-8c15-91a0d5b9bda4,a615a183-8553-45a2-825a-3bcacc1591a0,2026-03-27 16:46:32.843000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1750436264420x989591292213482400",,true,,,,,impression
