messageId,name,category,userId,anonymousId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,location,sponsored_listing,city,search_text,parish,event_type
ajs-next-1762641822478-0d12327b-8334-411f-bf64-cf27b4e97812,business_profile,profile,,12327b83-34a1-4fbf-a4cf-27b4e978125b,2025-11-08 22:43:42.478000+00:00,"Mozilla/5.0 (Linux; Android 11; moto g power (2022)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,"[{'brand': 'Chromium', 'version': '137'}, {'brand': 'Google Chrome', 'version': '137'}]",True,Android,/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,1748365021326x105262688542451250,profile,business_profile,,,,,,,page
ajs-next-1762705408401-8573538b-07f7-4db5-8d4e-cd8a69bd30b6,,,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:28.401000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/start,,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,logo,navbar,,,,,button_click
ajs-next-1762705410200-b78d500b-1744-4f83-83ff-6e0a6cd0cb8e,,,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:30.200000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1743549178851x847080663521240200",,,,,true,,,,impression
ajs-next-1762705387101-06d6ff0f-8485-4353-8b07-f7adb50d4ecd,start,start,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:07.101000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/start,,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,/start,,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,page
ajs-next-1762705411931-2f1945d1-d7be-49dc-9f8c-4eebe6627641,start,start,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:31.931000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,page
ajs-next-1762705411159-500b1744-5f83-43ff-ae0a-6cd0cb8e75bc,,,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:31.159000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,login,navbar,,,,,button_click
ajs-next-1762705409748-5ff0b78d-500b-4744-9f83-43ff6e0a6cd0,index,index,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:29.748000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
ajs-next-1762705434552-d7be79dc-1f8c-4eeb-a662-7641d9129be8,,,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:54.552000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,send_email,,,,,,button_click
ajs-next-1762705428624-45d1d7be-79dc-4f8c-8eeb-e6627641d912,,,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:48.624000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,forgot_pw,,,,,,button_click
ajs-next-1762705405472-0f848573-538b-47f7-adb5-0d4ecd8a69bd,,,,d6ff0f84-8573-438b-87f7-adb50d4ecd8a,2025-11-09 16:23:25.472000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/start,,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,,,,,,,,,,,login,navbar,,,,,button_click
ajs-next-1762725405672-6b2570c0-9e31-4d0b-8c82-0fe77bb42377,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:45.671000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,sidebar,true,,,,impression
ajs-next-1762726174810-7bca1ac2-031b-4dbb-8621-41bf5c854bea,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:09:34.810000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762726446104-ce8394ac-fce9-4b7c-913e-c841c6fbd8c4,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:14:06.104000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1757355028996x505189727810192200,,,profile_arrow,,false,,,,button_click
ajs-next-1762727844630-fb5f655d-ac42-438d-98f1-283e795c558f,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:37:24.630000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762725478105-acbff286-3a03-405a-bb12-e677dbb0cbd2,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:57:58.105000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1758312173588x895819358343598700,,,,main_list,true,,,,impression
ajs-next-1762726005524-71dd0138-7869-4b21-9ff3-79d13d8636aa,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:06:45.524000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762726370409-2daf1efd-5b94-4898-8f48-992a7a979759,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:12:50.409000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1750436264420x989591292213482400, 1758147388607x898014240790697700, 1744736810207x919925185055488400, 1758120880051x675194275556497400, 1750423781412x480534435350699700, 1747165674437x491901038958021200, 1752687366861x422755081931784260, 1744743906400x631087870982087000, 1749580724532x760028975589297300, 1746548006831x128230088489826860, 1757355028996x505189727810192200, 1750784475796x702583457937545900, 1747170561218x640297169073643000, 1744319857648x144922844539837200, 1760118921086x941497076227920600, 1750783679107x801419812763124500, 1746843461447x686795565273950000, 1751402056748x637551618886434600, 1748389292320x918627677903932400, 1747221865162x703532834449508000, 1754941249648x796792188496967000, 1755271286521x378031808974615550, 1762364811793x796217509980630800, 1748365021326x105262688542451250, 1751744301621x758526182685981300, 1744737250347x219277345743008400, 1745533127765x291393362647413700, 1748581534531x956271769254002200, 1757720364741x595714121363069200, 1747184079669x994211808429350800, 1761044854709x307607562836745150, 1744282156200x727555159743162000, 1758568877707x715638242996164100, 1752182630575x854371423894944000, 1746467711533x453074785848415400, 1744260813114x505427712482621440, 1745597587022x519433479989605000, 1753985929691x853149258569598100, 1749068120323x412920063824988600, 1744907031541x119079844893356540, 1754949567759x639105313824555300, 1762271200864x775090106640580500, 1753465897836x101289632151690960, 1747163465846x476237095610093000",,,,,false,,,,impression
ajs-next-1762726462907-2caa08d3-c517-4d90-afdc-4c46197de734,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:14:22.906000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1748389292320x918627677903932400, 1748581534531x956271769254002200, 1755271286521x378031808974615550, 1746548006831x128230088489826860, 1760118921086x941497076227920600, 1750423781412x480534435350699700, 1744743906400x631087870982087000, 1747184079669x994211808429350800, 1754949567759x639105313824555300, 1744260813114x505427712482621440, 1747165674437x491901038958021200, 1747170561218x640297169073643000, 1744736810207x919925185055488400, 1750784475796x702583457937545900, 1758147388607x898014240790697700, 1751402056748x637551618886434600, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1747163465846x476237095610093000, 1753985929691x853149258569598100, 1746467711533x453074785848415400, 1762364811793x796217509980630800, 1754941249648x796792188496967000, 1752687366861x422755081931784260, 1757720364741x595714121363069200, 1762271200864x775090106640580500, 1744319857648x144922844539837200, 1750436264420x989591292213482400, 1753465897836x101289632151690960, 1749068120323x412920063824988600, 1758120880051x675194275556497400, 1744907031541x119079844893356540, 1757355028996x505189727810192200, 1745533127765x291393362647413700, 1747221865162x703532834449508000, 1744282156200x727555159743162000, 1758568877707x715638242996164100, 1750783679107x801419812763124500, 1746843461447x686795565273950000, 1745597587022x519433479989605000, 1751744301621x758526182685981300, 1761044854709x307607562836745150, 1744737250347x219277345743008400, 1749580724532x760028975589297300",,,,,false,,,,impression
ajs-next-1762727501585-71bba536-32de-4503-87c2-e6f2f22598e0,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:31:41.585000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750436264420x989591292213482400,,,,main_list,true,,,,impression
ajs-next-1762725405348-1d896b25-70c0-4e31-bd0b-cc820fe77bb4,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:45.348000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Finance,,search,search,,,,,,,page
ajs-next-1762725424737-7408a4f0-382f-490f-9722-6c9f39b24e54,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:57:04.737000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1753982403438x535213824960417500,,,visit_website,,,,,,button_click
ajs-next-1762725480864-c0fcba0b-4b6d-480f-862c-2fc5a8bbd13d,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:58:00.864000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1758312173588x895819358343598700, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400",,,,,true,,,,impression
ajs-next-1762726006160-78695b21-5ff3-49d1-bd86-36aa6ee8bfdf,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:06:46.160000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750436264420x989591292213482400,,,,main_list,true,,,,impression
ajs-next-1762726137332-7458f47c-c99a-4194-a844-527806132545,search,search,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:08:57.332000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
ajs-next-1762726175158-1ac2031b-2dbb-4621-81bf-5c854beacf02,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:09:35.158000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,sidebar,true,,,,impression
ajs-next-1762725383237-d0870775-3eed-4af7-a7aa-9f135e290754,index,index,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:23.237000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
ajs-next-1762727811482-d36c0cb0-6311-4429-b277-dcfea5f1f463,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:36:51.482000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1744282156200x727555159743162000,,,profile_arrow,,false,,,,button_click
ajs-next-1762725416909-bd0bcc82-0fe7-4bb4-a377-3f870a97fd09,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 21:56:56.909000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1753982403438x535213824960417500,,,more_info,main_sponsor,true,,,,button_click
ajs-next-1762725770365-34f3040f-f93e-49d0-885d-c10df7bbb782,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:02:50.365000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Estate%20planning&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Estate%20planning&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1753982403438x535213824960417500,,,,main_list,true,,,,impression
ajs-next-1762725781440-934ac79f-098f-41e8-87b0-48f4b5b3707f,business_profile,profile,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:03:01.440000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,1744391553368x301043576290850300,profile,business_profile,,,,,,,page
ajs-next-1762725948633-3f48c4a3-21ae-416b-b764-0f6e4c4b51c8,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:05:48.633000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,Other,,,main_search,,,,,search
ajs-next-1762726152759-f9ed0f8c-1609-4bf5-ade3-7d63341a91de,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:09:12.759000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/little-law-office-llc-1750423781412x480534435350699700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/little-law-office-llc-1750423781412x480534435350699700,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750423781412x480534435350699700,,,visit_website,,,,,,button_click
ajs-next-1762726462856-343f21f3-2caa-48d3-8517-5d90afdc4c46,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:14:22.856000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1748389292320x918627677903932400, 1748581534531x956271769254002200, 1755271286521x378031808974615550, 1746548006831x128230088489826860, 1760118921086x941497076227920600, 1750423781412x480534435350699700, 1744743906400x631087870982087000, 1747184079669x994211808429350800, 1754949567759x639105313824555300, 1744260813114x505427712482621440, 1747165674437x491901038958021200, 1747170561218x640297169073643000, 1744736810207x919925185055488400, 1750784475796x702583457937545900, 1758147388607x898014240790697700, 1751402056748x637551618886434600, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1747163465846x476237095610093000, 1753985929691x853149258569598100, 1746467711533x453074785848415400, 1762364811793x796217509980630800, 1754941249648x796792188496967000, 1752687366861x422755081931784260, 1757720364741x595714121363069200, 1762271200864x775090106640580500, 1744319857648x144922844539837200, 1750436264420x989591292213482400, 1753465897836x101289632151690960, 1749068120323x412920063824988600, 1758120880051x675194275556497400, 1744907031541x119079844893356540, 1757355028996x505189727810192200, 1745533127765x291393362647413700, 1747221865162x703532834449508000, 1744282156200x727555159743162000, 1758568877707x715638242996164100, 1750783679107x801419812763124500, 1746843461447x686795565273950000, 1745597587022x519433479989605000, 1751744301621x758526182685981300, 1761044854709x307607562836745150, 1744737250347x219277345743008400, 1749580724532x760028975589297300",,,,,false,,,,impression
ajs-next-1762727572289-9c8361ba-d906-4691-a6c8-f951e2402ab7,,,,8707753e-ed3a-47a7-aa9f-135e29075492,2025-11-09 22:32:52.289000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1744260813114x505427712482621440,,,visit_website,,,,,,button_click
