messageId,anonymousId,userId,originalTimestamp,name,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,city,search_text,parish,button_name,event_type
ajs-next-1790252119961-e2c3ff20-0f36-4a11-9304-162e880e6464,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:19.961000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,,,,,,,,,,,,,,search,button_click
ajs-next-1790252118552-598fe1f0-4347-42c3-bf20-0f36da11d304,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:18.552000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,,,,,,,,,,,,,,search,button_click
ajs-next-1790252118319-ffbd598f-e1f0-4347-a2c3-ff200f36da11,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:18.319000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,,,,,,,,1771436045389x658317953644361100,main_list,true,,,,,impression
ajs-next-1790252128098-b003499f-29c8-4599-a0c5-e7e79511f0d6,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:28.098000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,,sidebar,true,,,,,impression
ajs-next-1790252127796-d986b003-499f-49c8-b599-a0c5e7e79511,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:27.796000+00:00,search,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,search,search,,,,,,,,page
ajs-next-1790252197977-b3c95e21-687c-46e5-945d-0d236270b891,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:16:37.977000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,"Roof Technologies, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,,,,,,,,,1744579851707x640487742075829500,,,,,,visit_website,button_click
ajs-next-1790253050500-d8e281c8-2eb9-4186-8d14-827a8143827a,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:30:50.500000+00:00,search,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,search,search,,,,,,,,page
ajs-next-1790253024458-91281377-fa0d-47cf-b282-9dfd128c5040,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:30:24.458000+00:00,business_profile,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/business_profile/forson-drone-company-1783603380895x646194509208660700,https://coloradocatholicbusinessdirectory.com/,,Forson Drone Company | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/forson-drone-company-1783603380895x646194509208660700,,,,/business_profile/forson-drone-company-1783603380895x646194509208660700,https://coloradocatholicbusinessdirectory.com/,,Forson Drone Company | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/forson-drone-company-1783603380895x646194509208660700,profile,business_profile,1783603380895x646194509208660700,,,,,,,page
ajs-next-1790253041255-3179eeb8-0b06-461e-81d9-964eb61eb6b2,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:30:41.255000+00:00,business_profile,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,"Roof Technologies, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,"Roof Technologies, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,,,page
ajs-next-1790253051111-2eb9e186-0d14-427a-8143-827ac7e1936a,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:30:51.111000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,1781830336957x808577548450478500,main_list,true,,,,,impression
ajs-next-1790253075490-3896a761-b09e-429a-a963-69b8efcbfba6,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:31:15.490000+00:00,business_profile,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,"Roof Technologies, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,"Roof Technologies, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,,,page
ajs-next-1790253051429-e1860d14-827a-4143-827a-c7e1936ad915,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:30:51.429000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,"1749742920378x965836759111504900, 1768844277981x664142917381285000, 1762889659042x996969350831174300, 1755533063776x956164571796881400, 1763408145585x201322720695875870, 1783603380895x646194509208660700, 1771021914207x198452557005754900, 1785246262777x370343103907722500, 1763255155587x707008769292458900, 1768581853937x610498789092930300, 1745273541628x945470626229355500, 1779898672007x583448227567234600, 1744579851707x640487742075829500, 1758147388607x898014240790697700, 1763148950401x545361905340972600, 1746467711533x453074785848415400, 1771545376609x752763268373144000, 1744760380914x558772773612561600",,false,,,,,impression
ajs-next-1790253050803-81c82eb9-e186-4d14-827a-8143827ac7e1,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:30:50.803000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,,sidebar,true,,,,,impression
