userId,messageId,name,originalTimestamp,category,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,sponsored_listing,location,search_text,city,parish,event_type
,ajs-next-1773695385307-5385c90b-d4ed-49e6-af9c-6fff88029cce,business_profile,2026-03-16 21:09:45.307000+00:00,profile,ea6b3fce-a9d5-470d-bcfc-f641a64cb31d,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,1752717497153x537286585580736960,profile,business_profile,,,,,,,page
,ajs-next-1773692192419-86f3762f-e3c9-4121-9375-2bd59edbfa6f,,2026-03-16 20:16:32.419000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692151585-ef26d1a8-891f-4c15-9624-d17319f69dae,,2026-03-16 20:15:51.585000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1750784029587x963255839088365200, 1757720364741x595714121363069200, 1771517879190x523242735258870900, 1746938798847x931997689495082400, 1761762406893x958878656538368500, 1744737250347x219277345743008400, 1761919898226x928695665795906700, 1770943484557x164806709481949200, 1744736810207x919925185055488400, 1744319857648x144922844539837200, 1746548006831x128230088489826860, 1766011883106x917993758751800300, 1751319669665x621437589169731200, 1763255155587x707008769292458900, 1754949567759x639105313824555300, 1750436264420x989591292213482400, 1752182630575x854371423894944000, 1771545376609x752763268373144000, 1744760380914x558772773612561600, 1747185390251x665604546429507900, 1744391553368x301043576290850300, 1744579851707x640487742075829500, 1764963280733x431041418968701760, 1747594874125x270237571814453630, 1747415704843x665338483592092500, 1750783679107x801419812763124500, 1755533063776x956164571796881400, 1768844277981x664142917381285000, 1746467711533x453074785848415400, 1761930377989x951815782791809400, 1772982809798x739419868972941400, 1769719058268x843927058977011000, 1744157592334x292550965261606100, 1763672237927x725969385673238800, 1753374338412x209529915103450200, 1759423986281x805514757919405700, 1754624056001x759184470890143000, 1763509156539x144450665564595840, 1763305551668x997299018011994600, 1755271286521x378031808974615550, 1743549178851x847080663521240200, 1754927931120x470668069008822300, 1760118921086x941497076227920600, 1768238584049x399775147114029200, 1757437593796x460281345015416640, 1768427614253x929508274229176300, 1750784475796x702583457937545900, 1751744301621x758526182685981300, 1769635123521x385801932800474700, 1748365021326x105262688542451250, 1745597587022x519433479989605000, 1764893879099x465248075524681500, 1771021914207x198452557005754900, 1758120880051x675194275556497400, 1752717497153x537286585580736960, 1766070455303x639821695383855700, 1744748222708x779656090283929300, 1768581853937x610498789092930300, 1743547621069x279645472884266780, 1768426055630x579798080961828200, 1746827109704x963221719337950200, 1747221865162x703532834449508000, 1750783674403x491887953737125700, 1753911193017x504194995643152640, 1744743906400x631087870982087000, 1762957766158x632118084948257900, 1746631267951x741803061642879500, 1747184079669x994211808429350800, 1753982403438x535213824960417500, 1749742920378x965836759111504900, 1748389292320x918627677903932400, 1747170561218x640297169073643000, 1765001972595x338020444395840100, 1757438153395x416809556103947500, 1771436045389x658317953644361100, 1751749348389x952656707958261400, 1750785338983x949958887494882000, 1749173974503x736079030141835600, 1771003581692x955050931630977700, 1747183179554x540122160625888100, 1765399408996x262641226191956400, 1764711530894x480989914892320700, 1759153763139x433792388290277000, 1759930025997x126109694575208930, 1744398484109x785674167096991400, 1754505203290x671062062407191900, 1744335958024x226211831616957250, 1764781838221x716772635359430500, 1744175271939x575064790204550460, 1751224250248x539537516841198200, 1754084205128x675147807630683600, 1747848709032x210920410073364830, 1761762460002x434978052003146300, 1758568877707x715638242996164100, 1754941249648x796792188496967000, 1763408145585x201322720695875870, 1746855895334x711816173120128000, 1754081360962x724252535884739300, 1753909381745x872991521395046100, 1764342295066x618134664283571500, 1749068120323x412920063824988600, 1746765568691x979794717919274100, 1744134674881x127285411168640110, 1749580724532x760028975589297300, 1771433486472x495156137805681660, 1760458225389x690604949380638100, 1770755356265x111382421474427680, 1747864432460x772931238395911000, 1763148950401x545361905340972600, 1753985929691x853149258569598100, 1757369121056x350487849823425600, 1747163465846x476237095610093000, 1745273541628x945470626229355500, 1744643921578x315333816253624100, 1744751205492x235134337285239230, 1747398900475x598159844147748100, 1752687366861x422755081931784260, 1755621956288x571897163769246900, 1763569204895x378265538177280400, 1744260813114x505427712482621440, 1744397288473x909294892772270800, 1749057953945x756346430245684600, 1745533127765x291393362647413700, 1750423781412x480534435350699700, 1762271200864x775090106640580500, 1747420152884x437771544876149700, 1744740154739x566945822952470660, 1753465897836x101289632151690960, 1745528732739x896561533370513300, 1768584016102x834619843946063900, 1744907031541x119079844893356540, 1765991015203x350068785849064760, 1772482882558x843076024552954900, 1762889659042x996969350831174300, 1744282156200x727555159743162000, 1747165674437x491901038958021200, 1771538218470x758525499484679000, 1753135741395x558904608479141570, 1751425811600x127124815802215140, 1747827548541x313848517899538500, 1751402056748x637551618886434600, 1758147388607x898014240790697700, 1770152894907x464897480736850900, 1758312173588x895819358343598700, 1748581534531x956271769254002200, 1757355028996x505189727810192200, 1762364811793x796217509980630800, 1747216018889x770977089491677400, 1746843461447x686795565273950000, 1761044854709x307607562836745150, 1746635677548x343522492232585660",,,,false,,,,,impression
,ajs-next-1773692189348-4ad686f3-762f-43c9-8121-53752bd59edb,,2026-03-16 20:16:29.348000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692218686-2bd59edb-fa6f-4bc9-8aba-ced5784c770b,,2026-03-16 20:16:58.686000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692237813-4981c5d0-ded9-4eeb-8af6-c8d674a73956,,2026-03-16 20:17:17.813000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773692298647-c18d304d-fb59-48bf-a779-526c60fc8f7a,,2026-03-16 20:18:18.647000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1743547621069x279645472884266780,,,,true,main_list,,,,impression
,ajs-next-1773692139355-a6f9d142-4ad6-46f3-b62f-e3c981215375,,2026-03-16 20:15:39.355000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692156827-d17319f6-9dae-442c-bbb8-5a203af08782,,2026-03-16 20:15:56.827000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=dryer%20vent&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=dryer%20vent&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,,true,main_list,,,,impression
,ajs-next-1773692246363-27fb1c46-9b51-4516-b327-90c1a260cfc6,,2026-03-16 20:17:26.363000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692248413-991b466b-5913-4389-b4ef-492a5155e985,business_profile,2026-03-16 20:17:28.413000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/og-health-1771433486472x495156137805681660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/og-health-1771433486472x495156137805681660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,1771433486472x495156137805681660,profile,business_profile,,,,,,,page
,ajs-next-1773692298963-304dfb59-b8bf-4779-926c-60fc8f7ad90a,,2026-03-16 20:18:18.963000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1771433486472x495156137805681660,,,,false,,,,,impression
,ajs-next-1773692303519-526c60fc-8f7a-490a-b4b2-8fa61108d313,,2026-03-16 20:18:23.519000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773692156519-d624d173-19f6-4dae-942c-3bb85a203af0,,2026-03-16 20:15:56.519000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=dryer%20vent&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=dryer%20vent&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773692157131-19f69dae-942c-4bb8-9a20-3af087828edf,,2026-03-16 20:15:57.131000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=dryer%20vent&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=dryer%20vent&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1754505203290x671062062407191900, 1768238584049x399775147114029200",,,,false,,,,,impression
,ajs-next-1773692288057-ced5784c-770b-41fd-980b-1aaff03857b1,,2026-03-16 20:18:08.057000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692314152-a71392b5-0113-41e3-8ed9-03047adb3e78,,2026-03-16 20:18:34.152000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1743547621069x279645472884266780,,,,true,main_list,,,,impression
,ajs-next-1773692224525-fa6f5bc9-8aba-4ed5-b84c-770b81fd180b,,2026-03-16 20:17:04.525000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692307647-f4b28fa6-1108-4313-bff5-5c717570d7bf,,2026-03-16 20:18:27.647000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1768844277981x664142917381285000,,,more_info_text_map,false,,,,,button_click
,ajs-next-1773692238115-c5d0ded9-5eeb-4af6-88d6-74a73956ac95,,2026-03-16 20:17:18.115000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1752717497153x537286585580736960,,,,true,main_list,,,,impression
,ajs-next-1773692335160-9bb9fe3e-0e03-4f09-b4db-4070d876113e,,2026-03-16 20:18:55.160000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1770943484557x164806709481949200, 1768844277981x664142917381285000",,,,false,,,,,impression
,ajs-next-1773692282639-5bc98aba-ced5-484c-b70b-81fd180b1aaf,,2026-03-16 20:18:02.639000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692303831-60fc8f7a-d90a-44b2-8fa6-1108d3137ff5,,2026-03-16 20:18:23.831000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1743547621069x279645472884266780,,,,true,main_list,,,,impression
,ajs-next-1773692333870-770b81fd-180b-4aaf-b038-57b134461dd8,,2026-03-16 20:18:53.870000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692310273-20e4e42a-0343-417c-9cce-9b18b858caae,,2026-03-16 20:18:30.273000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1768844277981x664142917381285000,,,visit_website,,,,,,button_click
,ajs-next-1773692298333-2802c18d-304d-4b59-b8bf-2779526c60fc,,2026-03-16 20:18:18.333000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773692333156-e3b85904-9bb9-4e3e-8e03-2f0934db4070,,2026-03-16 20:18:53.156000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773695380457-23e544ac-a28e-429f-b6b4-fbc66cc23850,business_profile,2026-03-16 21:09:40.457000+00:00,profile,ea6b3fce-a9d5-470d-bcfc-f641a64cb31d,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,,,,,,,page
,ajs-next-1773695390326-8a328956-63ec-432f-9dcc-9db85b199222,business_profile,2026-03-16 21:09:50.326000+00:00,profile,ea6b3fce-a9d5-470d-bcfc-f641a64cb31d,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,,,,,,,page
,ajs-next-1773695356567-aaea6b3f-cea9-45f7-8d3c-fcf641a64cb3,start,2026-03-16 21:09:16.567000+00:00,start,ea6b3fce-a9d5-470d-bcfc-f641a64cb31d,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,page
,ajs-next-1773700644235-791b9295-affc-4688-8385-3b61d4291801,index,2026-03-16 22:37:24.235000+00:00,index,1b9295af-fc96-4803-853b-61d4291801ab,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
,ajs-next-1773700644469-95affc96-8803-453b-a1d4-291801abcadc,,2026-03-16 22:37:24.469000+00:00,,1b9295af-fc96-4803-853b-61d4291801ab,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,"1771436045389x658317953644361100, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743549178851x847080663521240200",,,,true,,,,,impression
