anonymousId,userId,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,location,search_text,city,parish,event_type
a669d771-67b7-4b9b-b5c1-e04700f61ef1,,2026-03-23 17:54:08.916000+00:00,ajs-next-1774288448917-9ff9de6f-cae9-40c0-96cf-faca5f159e17,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,"1771436045389x658317953644361100, 1772482882558x843076024552954900, 1753909381745x872991521395046100, 1747165674437x491901038958021200, 1769635123521x385801932800474700, 1768581853937x610498789092930300, 1746855895334x711816173120128000, 1759153763139x433792388290277000, 1753465897836x101289632151690960, 1768238584049x399775147114029200, 1751224250248x539537516841198200, 1750783679107x801419812763124500, 1762271200864x775090106640580500, 1757369121056x350487849823425600, 1753985929691x853149258569598100, 1744397288473x909294892772270800, 1768427614253x929508274229176300, 1758120880051x675194275556497400, 1761762460002x434978052003146300, 1764711530894x480989914892320700, 1745528732739x896561533370513300, 1747415704843x665338483592092500, 1763408145585x201322720695875870, 1744398484109x785674167096991400, 1746548006831x128230088489826860, 1757355028996x505189727810192200, 1747221865162x703532834449508000, 1769719058268x843927058977011000, 1746631267951x741803061642879500, 1763509156539x144450665564595840, 1744748222708x779656090283929300, 1744335958024x226211831616957250, 1746827109704x963221719337950200, 1744282156200x727555159743162000, 1747420152884x437771544876149700, 1761044854709x307607562836745150, 1754505203290x671062062407191900, 1771517879190x523242735258870900, 1744743906400x631087870982087000, 1746467711533x453074785848415400, 1749580724532x760028975589297300, 1755621956288x571897163769246900, 1748581534531x956271769254002200, 1745273541628x945470626229355500, 1745597587022x519433479989605000, 1752182630575x854371423894944000, 1761930377989x951815782791809400, 1747864432460x772931238395911000, 1753135741395x558904608479141570, 1746843461447x686795565273950000, 1768426055630x579798080961828200, 1753374338412x209529915103450200, 1751749348389x952656707958261400, 1746938798847x931997689495082400, 1763148950401x545361905340972600, 1753982403438x535213824960417500, 1754081360962x724252535884739300, 1744737250347x219277345743008400, 1744907031541x119079844893356540, 1758568877707x715638242996164100, 1771003581692x955050931630977700, 1764963280733x431041418968701760, 1744134674881x127285411168640110, 1771021914207x198452557005754900, 1743547621069x279645472884266780, 1753911193017x504194995643152640, 1760118921086x941497076227920600, 1744157592334x292550965261606100, 1771545376609x752763268373144000, 1764342295066x618134664283571500, 1757720364741x595714121363069200, 1763305551668x997299018011994600, 1757438153395x416809556103947500, 1747184079669x994211808429350800, 1761919898226x928695665795906700, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1747827548541x313848517899538500, 1746635677548x343522492232585660, 1749057953945x756346430245684600, 1747594874125x270237571814453630, 1770755356265x111382421474427680, 1749173974503x736079030141835600, 1744260813114x505427712482621440, 1748365021326x105262688542451250, 1750783674403x491887953737125700, 1752687366861x422755081931784260, 1759930025997x126109694575208930, 1747163465846x476237095610093000, 1770943484557x164806709481949200, 1755533063776x956164571796881400, 1754949567759x639105313824555300, 1755271286521x378031808974615550, 1765399408996x262641226191956400, 1749068120323x412920063824988600, 1744736810207x919925185055488400, 1750784475796x702583457937545900, 1770152894907x464897480736850900, 1747170561218x640297169073643000, 1764781838221x716772635359430500, 1771538218470x758525499484679000, 1762957766158x632118084948257900, 1766070455303x639821695383855700, 1744751205492x235134337285239230, 1751319669665x621437589169731200, 1744579851707x640487742075829500, 1763672237927x725969385673238800, 1762889659042x996969350831174300, 1751744301621x758526182685981300, 1766011883106x917993758751800300, 1744740154739x566945822952470660, 1768844277981x664142917381285000, 1765001972595x338020444395840100, 1759423986281x805514757919405700, 1747398900475x598159844147748100, 1760458225389x690604949380638100, 1765991015203x350068785849064760, 1772982809798x739419868972941400, 1754084205128x675147807630683600, 1761762406893x958878656538368500, 1744760380914x558772773612561600, 1749742920378x965836759111504900, 1747216018889x770977089491677400, 1744319857648x144922844539837200, 1752717497153x537286585580736960, 1758312173588x895819358343598700, 1747185390251x665604546429507900, 1754624056001x759184470890143000, 1744175271939x575064790204550460, 1762364811793x796217509980630800, 1744643921578x315333816253624100, 1751425811600x127124815802215140, 1757437593796x460281345015416640, 1771433486472x495156137805681660, 1750785338983x949958887494882000, 1750423781412x480534435350699700, 1751402056748x637551618886434600, 1747848709032x210920410073364830, 1768584016102x834619843946063900, 1763569204895x378265538177280400, 1747183179554x540122160625888100, 1748389292320x918627677903932400, 1758147388607x898014240790697700, 1745533127765x291393362647413700, 1754941249648x796792188496967000, 1744391553368x301043576290850300, 1746765568691x979794717919274100, 1754927931120x470668069008822300, 1764893879099x465248075524681500, 1750784029587x963255839088365200, 1763255155587x707008769292458900",false,,,,,,,,,,,,,,,impression
23e8f6c4-aded-4355-9f22-288cde3af09f,,2026-03-23 20:31:53.835000+00:00,ajs-next-1774297913835-f423e8f6-c4ad-4dc3-959f-22288cde3af0,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
e9e09dbd-caa8-4a45-ae07-41b0b24ea38b,,2026-03-23 20:27:56.370000+00:00,ajs-next-1774297676370-99294466-a7c6-4f00-a3e0-35a594678d04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/,https://www.bing.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,"1743547621069x279645472884266780, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
e9e09dbd-caa8-4a45-ae07-41b0b24ea38b,,2026-03-23 20:27:56.061000+00:00,ajs-next-1774297676061-a51a9929-4466-47c6-af00-23e035a59467,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/,https://www.bing.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,,,index,index,/,https://www.bing.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
e9e09dbd-caa8-4a45-ae07-41b0b24ea38b,,2026-03-23 20:27:56.372000+00:00,ajs-next-1774297676372-4466a7c6-af00-43e0-b5a5-94678d04f337,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",/,https://www.bing.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Microsoft Edge', 'version': '146'}]",False,Windows,"1743547621069x279645472884266780, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
49bd0240-2eeb-4224-90cd-f711612a5ebb,,2026-03-24 00:30:26.430000+00:00,ajs-next-1774312226430-9949bd02-402e-4bf2-a490-cdf711612a5e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,macOS,1749068120323x412920063824988600,,profile,business_profile,/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,profile,business_profile,,,,,,page
7aa12b4b-a95d-4758-ad6c-ea84cf74aa51,,2026-03-24 00:30:54.217000+00:00,ajs-next-1774312254217-5a7aa12b-4ba9-4d27-986d-6cea84cf74aa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,1749068120323x412920063824988600,,profile,business_profile,/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,profile,business_profile,,,,,,page
e0e4fec9-1807-47d6-9af8-e6025cbf11f7,,2026-03-24 04:54:09.948000+00:00,ajs-next-1774328049948-2ec53906-0709-492e-8f73-32df3d53f7df,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1750436264420x989591292213482400,,profile,business_profile,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,,,,,,page
e0e4fec9-1807-47d6-9af8-e6025cbf11f7,,2026-03-24 04:54:14.984000+00:00,ajs-next-1774328054985-3f25f4cb-c402-4b40-93f4-9a74adb99dc9,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1752717497153x537286585580736960,,profile,business_profile,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,,,,,,page
e0e4fec9-1807-47d6-9af8-e6025cbf11f7,,2026-03-24 04:54:05.030000+00:00,ajs-next-1774328045030-fee0e4fe-c918-4797-961a-f8e6025cbf11,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1770943484557x164806709481949200,,profile,business_profile,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,profile,business_profile,,,,,,page
